model,w1,w2,rating
qwen3:1.7b,phone,equipment,4
qwen3:1.7b,equipment,maker,4
qwen3:1.7b,luxury,car,4
qwen3:1.7b,five,month,4
qwen3:1.7b,report,gain,0
qwen3:1.7b,investor,earning,6
qwen3:1.7b,liquid,water,9
qwen3:1.7b,baseball,season,4
qwen3:1.7b,game,victory,7
qwen3:1.7b,game,team,7
qwen3:1.7b,marathon,sprint,7
qwen3:1.7b,game,series,4
qwen3:1.7b,game,defeat,5
qwen3:1.7b,seven,series,4
qwen3:1.7b,seafood,sea,4
qwen3:1.7b,seafood,food,4
qwen3:1.7b,seafood,lobster,7
qwen3:1.7b,lobster,food,3
qwen3:1.7b,lobster,wine,4
qwen3:1.7b,food,preparation,4
qwen3:1.7b,video,archive,4
qwen3:1.7b,start,year,4
qwen3:1.7b,start,match,7
qwen3:1.7b,game,round,8
qwen3:1.7b,boxing,round,4
qwen3:1.7b,championship,tournament,7
qwen3:1.7b,fighting,defeating,7
qwen3:1.7b,line,insurance,0
qwen3:1.7b,day,summer,4
qwen3:1.7b,summer,drought,4
qwen3:1.7b,summer,nature,6
qwen3:1.7b,day,dawn,7
qwen3:1.7b,nature,environment,7
qwen3:1.7b,environment,ecology,7
qwen3:1.7b,nature,man,4
qwen3:1.7b,man,woman,9
qwen3:1.7b,man,governor,4
qwen3:1.7b,murder,manslaughter,7
qwen3:1.7b,soap,opera,0
qwen3:1.7b,opera,performance,7
qwen3:1.7b,life,lesson,4
qwen3:1.7b,focus,life,4
qwen3:1.7b,production,crew,4
qwen3:1.7b,television,film,4
qwen3:1.7b,lover,quarrel,4
qwen3:1.7b,viewer,serial,4
qwen3:1.7b,possibility,girl,0
qwen3:1.7b,population,development,2
qwen3:1.7b,morality,importance,7
qwen3:1.7b,morality,marriage,7
qwen3:1.7b,Mexico,Brazil,7
qwen3:1.7b,gender,equality,4
qwen3:1.7b,change,attitude,4
qwen3:1.7b,family,planning,0
qwen3:1.7b,opera,industry,4
qwen3:1.7b,sugar,approach,0
qwen3:1.7b,practice,institution,2
qwen3:1.7b,ministry,culture,4
qwen3:1.7b,problem,challenge,7
qwen3:1.7b,size,prominence,7
qwen3:1.7b,country,citizen,4
qwen3:1.7b,planet,people,0
qwen3:1.7b,development,issue,0
qwen3:1.7b,experience,music,4
qwen3:1.7b,music,project,4
qwen3:1.7b,glass,metal,7
qwen3:1.7b,aluminum,metal,7
qwen3:1.7b,chance,credibility,4
qwen3:1.7b,exhibit,memorabilia,6
qwen3:1.7b,concert,virtuoso,4
qwen3:1.7b,rock,jazz,4
qwen3:1.7b,museum,theater,7
qwen3:1.7b,observation,architecture,0
qwen3:1.7b,space,world,7
qwen3:1.7b,preservation,world,4
qwen3:1.7b,admission,ticket,4
qwen3:1.7b,shower,thunderstorm,3
qwen3:1.7b,shower,flood,4
qwen3:1.7b,weather,forecast,8
qwen3:1.7b,disaster,area,4
qwen3:1.7b,governor,office,7
qwen3:1.7b,architecture,century,0
